iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_average,param_fit_intercept,param_learning_rate,param_loss,param_max_iter,param_penalty,param_shuffle,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,27,0.0008869409561157226,0.00022569668969989263,0.0005528926849365234,1.4191814602354941e-05,0.01,False,True,invscaling,huber,1000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-900.2015380768917,-852.6390580958164,-3035.287917627271,-4.638158446981234,-4.38521323913516,-4.14154029509607,-153.8772443402455,-2.900838514993628,-4.290928695438351,-45.97289954998991,-500.83353368818587,909.2779039705931,1678,-1.21680170370912,-0.8910812773640786,-0.700609687356686,-1.3510969327771933,-0.9279021874775879,-0.30420516873938697,-1.2490709829590734,-0.6921661699090385,-0.9824115562558,-1.2429383863637886,-0.9558284052911752,0.30946947519802037
0,27,0.0019030332565307616,0.003048133041214667,0.0005936622619628906,6.703565629878417e-05,0.01,False,True,invscaling,huber,5000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-900.2015654177394,-852.639244805724,-3035.288513138824,-4.638158789159032,-4.3852164953306465,-4.1415405576140065,-153.8772774676974,-2.9008387484698663,-4.2909290926689545,-45.97291491240109,-500.8336199425629,909.2780761060608,1755,-1.2168017841313827,-0.8910813439493492,-0.700609764111473,-1.3510974162174243,-0.9279030297352726,-0.30420521287366653,-1.2490710597381316,-0.6921662048883623,-0.9824117965806178,-1.2429386125592021,-0.9558286224784881,0.309469546455551
0,27,0.0014621496200561523,0.0011232509590887805,0.0006869792938232422,0.0002656539622381256,0.01,False,True,invscaling,huber,5000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': False}",-900.2015667452257,-852.6392606730759,-3035.2885236332922,-4.638158817703924,-4.385216530408555,-4.141540560693388,-153.8772775637258,-2.900838746778702,-4.290929126666006,-45.97291486748811,-500.83362272650584,909.2780796966126,1758,-1.216801788988933,-0.8910813479584845,-0.700609763598,-1.351097432450759,-0.9279030378527362,-0.30420521103675746,-1.2490710600656896,-0.6921662056657099,-0.9824118073757542,-1.242938611601831,-0.9558286266594654,0.3094695491792992
0,27,0.0009894609451293946,0.00034302679607289897,0.000600743293762207,7.827061177398578e-05,0.01,False,True,invscaling,huber,5000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-900.2015401139938,-852.6390579559069,-3035.2879261604585,-4.638158447292798,-4.385213156544707,-4.141540290096731,-153.87724437835686,-2.9008385194241,-4.290928688422051,-45.97289975292973,-500.8335347463427,909.2779064264303,1682,-1.2168016988736685,-0.8910812790045846,-0.700609686904998,-1.351096931434002,-0.9279021652629531,-0.30420517150285353,-1.2490709831946036,-0.6921661671685329,-0.9824115536722553,-1.2429383871180169,-0.9558284024136467,0.30946947454378826
0,27,0.0010138750076293945,0.0003733867917216114,0.0007602453231811523,0.0005917018676216365,0.01,False,True,invscaling,huber,5000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-900.2015380768917,-852.6390580958164,-3035.287917627271,-4.638158446981234,-4.38521323913516,-4.14154029509607,-153.8772443402455,-2.900838514993628,-4.290928695438351,-45.97289954998991,-500.83353368818587,909.2779039705931,1678,-1.21680170370912,-0.8910812773640786,-0.700609687356686,-1.3510969327771933,-0.9279021874775879,-0.30420516873938697,-1.2490709829590734,-0.6921661699090385,-0.9824115562558,-1.2429383863637886,-0.9558284052911752,0.30946947519802037
0,27,0.0009369373321533204,0.0004517975306091381,0.000598907470703125,0.00010207428635472742,0.01,False,True,invscaling,huber,15000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-900.2015667689892,-852.6392615587479,-3035.2885162776406,-4.638158798456049,-4.385216430737517,-4.141540564938673,-153.87727746656296,-2.900838745923505,-4.290929089522096,-45.972914624302355,-500.8336220325821,909.2780777058715,1757,-1.2168017872016055,-0.891081349372826,-0.7006097638018263,-1.351097422191494,-0.9279030139863651,-0.30420521397899236,-1.24907105978445,-0.6921662045630723,-0.9824117956248009,-1.2429386079204776,-0.9558286218425909,0.3094695468924727
0,27,0.0009208917617797852,0.0002640154001822603,0.0006032943725585938,0.00010547187392009182,0.01,False,True,invscaling,huber,15000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-900.2015667452257,-852.6392606730759,-3035.2885236332922,-4.638158817703924,-4.385216530408555,-4.141540560693388,-153.8772775637258,-2.900838746778702,-4.290929126666006,-45.97291486748811,-500.83362272650584,909.2780796966126,1758,-1.216801788988933,-0.8910813479584845,-0.700609763598,-1.351097432450759,-0.9279030378527362,-0.30420521103675746,-1.2490710600656896,-0.6921662056657099,-0.9824118073757542,-1.242938611601831,-0.9558286266594654,0.3094695491792992
0,27,0.0009004592895507813,0.0002401781195282505,0.0005525588989257812,2.1335252594950285e-05,0.01,False,True,invscaling,huber,15000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-900.2015404869679,-852.6390622467666,-3035.2879048631694,-4.6381584326222995,-4.385213090311003,-4.1415402878016145,-153.8772442799325,-2.9008385147028877,-4.290928688500962,-45.97289955236225,-500.83353304431364,909.2779006911634,1677,-1.2168016980889478,-0.8910812804628636,-0.7006096848363688,-1.3510969275648486,-0.9279021482715519,-0.3042051723082133,-1.2490709827388309,-0.6921661704670221,-0.9824115516070275,-1.2429383872387434,-0.9558284003584416,0.3094694737765155
0,27,0.00088958740234375,0.00022898283855775974,0.0005495071411132813,1.9719911850051597e-05,0.01,False,True,invscaling,huber,15000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'invscaling', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-900.2015380768917,-852.6390580958164,-3035.287917627271,-4.638158446981234,-4.38521323913516,-4.14154029509607,-153.8772443402455,-2.900838514993628,-4.290928695438351,-45.97289954998991,-500.83353368818587,909.2779039705931,1678,-1.21680170370912,-0.8910812773640786,-0.700609687356686,-1.3510969327771933,-0.9279021874775879,-0.30420516873938697,-1.2490709829590734,-0.6921661699090385,-0.9824115562558,-1.2429383863637886,-0.9558284052911752,0.30946947519802037
0,27,0.005505561828613281,0.0016264419714463645,0.0006377458572387696,0.00010306967536558164,0.01,False,True,adaptive,squared_error,1000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-864.7605386986655,-15077.232062458514,-20404.24913178255,-0.6506116710125289,-2.8218250621125565,-2.1558348717007596,-5.348064183391793,-10.044979936148163,-5.329755603564208,-158.8215190096979,-3653.141432327736,7148.252178390848,2336,0.9997262425286528,0.9978014359711787,0.9999999736129918,0.9999989560818764,0.9859273410764394,0.9996377434882885,0.9999236966239717,0.9999953077667603,0.993082849113061,0.9962620073656702,0.9972355553628892,0.004341468127537859
0,27,0.0049658060073852536,0.0011771021299423346,0.0006130695343017578,0.0001153987399057332,0.01,False,True,adaptive,squared_error,1000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-846.4051757742826,-17056.331899862635,-20407.69252686001,-0.6507374984217471,-3.1490886437195673,-1.734441959986968,-5.256243154042493,-10.050976926284422,-7.494622032384894,-175.56461352652175,-3851.4330326238282,7482.0079585928415,2472,0.9999893199263452,0.999481005208182,0.9999999823945582,0.9999991457495148,0.9994269582234557,0.9999203097414452,0.9999302161174151,0.999995833264464,0.9999845101281434,0.9996857116104877,0.999841299236401,0.00021359839866727962
0,27,0.0028397798538208007,0.0003477288583570911,0.0005560874938964844,2.40756020871839e-05,0.01,False,True,adaptive,squared_error,1000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-837.3313359151406,-13668.913890348436,-15952.738762327628,-0.18613049033960904,-4.057198516901849,-1.380740360962021,-101.03323684349238,-7.088854294732144,-3.123068879499198,-127.83181374704077,-3070.368503172417,5897.33163701279,2177,0.9855864523941331,0.9828437418381927,0.9942300641161839,0.9944291547939773,0.9565016448961366,0.9916867132033272,0.9811972115096794,0.9907203522990103,0.9690082395853741,0.9682443938603374,0.9814447968496351,0.012219821893414017
0,27,0.002870488166809082,1.4238221007533714e-05,0.0005512475967407226,1.0694581555892835e-05,0.01,False,True,adaptive,squared_error,1000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-762.2921186391517,-12814.312517796792,-16721.48821083895,-0.2439268929970071,-3.6131984105655652,-0.962843066938883,-73.90680833177548,-8.07404760914174,-3.7687006841000263,-130.9483876018679,-3051.9610759872276,5926.836437774968,2176,0.9891952698508805,0.9925158146053301,0.9952366806195302,0.9954946150020004,0.9827980604398995,0.9938083953273592,0.9871626913885837,0.9939905499743174,0.9865522068066089,0.9740356968697645,0.9890789980884275,0.006428070911637763
0,27,0.018877029418945312,0.005559480572561815,0.000694727897644043,7.652132973793754e-05,0.01,False,True,adaptive,squared_error,5000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-846.2140965895684,-16679.571929003414,-20418.705506793613,-0.6541753871425597,-2.540213366576298,-1.5955837085205307,-6.114633588681559,-10.114492502114429,-7.454701273820072,-186.28260075918067,-3815.9247932972626,7418.017378129804,2415,0.9999944444032399,0.9990453677129674,0.9999999999999976,0.9999999999999943,0.995472438852211,0.9999621884622126,0.9999579818421066,0.9999999999999905,0.9999776770784922,0.9999999998714958,0.9994410098222708,0.0013523740968348402
0,27,0.020151138305664062,0.006055090979057441,0.0007336616516113281,0.00010255196538420502,0.01,False,True,adaptive,squared_error,5000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': False}",-843.2434456366561,-16191.67695429695,-20418.706005004966,-0.654175554266833,-3.6845380627926234,-1.3180056561053815,-8.676237273600517,-10.11449273380677,-7.589031432757224,-186.28299792098355,-3767.194588357288,7334.319454618376,2399,0.9999999999999934,0.9999958881474169,0.9999999999999973,0.9999999999999918,0.9999999999607286,0.9999999996549453,0.9999999999999919,0.9999999999999895,0.9999999999999932,0.9999999999101647,0.9999995887673212,1.233539972325488e-06
0,27,0.007417440414428711,0.004458474189594685,0.0006510257720947265,0.00010515265946416752,0.01,False,True,adaptive,squared_error,5000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-831.3080761566973,-13635.636235999475,-15659.026181037163,-0.19016654491733354,-3.256932456724834,-1.4222963836824896,-83.4056419819381,-7.5378980412119905,-3.365206117174493,-127.40719688824089,-3035.255583160723,5828.569764285755,2169,0.9863227469672166,0.9895548565636549,0.9933270100096186,0.994593447541199,0.977446623854609,0.9909344344647725,0.9833340240658586,0.9929912169376526,0.9798743919390145,0.9681009251618613,0.9856479677505459,0.008064909814569298
0,27,0.014995765686035157,0.010062369406124963,0.0009598493576049805,0.0005315893201839031,0.01,False,True,adaptive,squared_error,5000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-737.177908730085,-12321.472776618593,-16825.43803561163,-0.2401058700110319,-3.6344601286312903,-0.7532829911636405,-70.1970703290139,-8.160240218226772,-3.633989070505157,-129.8251068209126,-3010.0532976388777,5872.6072149841575,2166,0.9893363492364406,0.9926313382076759,0.9952883106318325,0.9955641439584992,0.983080398196596,0.9938784977033053,0.9875887635333684,0.9940486336042395,0.9866202457504387,0.974233687106415,0.989227036792881,0.0063674490118937645
0,27,0.04947731494903564,0.02438098480725356,0.0009082317352294922,0.0002965216804583714,0.01,False,True,adaptive,squared_error,15000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-843.2434858947781,-17153.278041532798,-20418.705742274597,-0.6541754094115797,-3.669304256728889,-1.3306613986271585,-8.67623073988009,-10.114486273509156,-7.5889388689655455,-186.04218302821914,-3863.330324967752,7501.007944710823,2481,0.9999999999999951,0.9994361465434437,0.9999999999999978,0.9999999999999946,0.9999995955885326,0.9999999063343864,0.9999999999999879,0.9999999999999098,0.9999999999692716,0.9999998497304988,0.9999435498166017,0.00016913446819510712
0,27,0.029415225982666014,0.01663934915314324,0.0008037328720092773,0.00018224627761835905,0.01,False,True,adaptive,squared_error,15000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-843.2434456366561,-16097.397763646464,-20418.706005004966,-0.654175554266833,-3.6846820838397782,-1.3171715577459335,-8.676237273600517,-10.11449273380677,-7.589031432757224,-186.2888823350416,-3757.7671887259144,7318.38534926072,2388,0.9999999999999934,0.9999999999755673,0.9999999999999973,0.9999999999999918,0.999999999999981,0.9999999999999927,0.9999999999999919,0.9999999999999895,0.9999999999999932,0.9999999999999718,0.9999999999975471,7.326561266103446e-12
0,27,0.020379853248596192,0.015554976242083168,0.0009449005126953125,0.0007841957248244053,0.01,False,True,adaptive,squared_error,15000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-823.2381113799312,-13516.49141430367,-15894.577533852782,-0.18014940701574322,-3.255737253385983,-1.381593667181987,-94.79592908982718,-7.551248030202869,-3.4609644100692334,-127.19387834109978,-3047.2126559735166,5858.165689914718,2175,0.986299938542137,0.9891814920292981,0.9939641333063656,0.9941904985838093,0.9751466592841758,0.9913125787899266,0.981822924656251,0.99301056193639,0.9843597913134241,0.9675811766168313,0.9856869755058609,0.008332475455921386
0,27,0.037428092956542966,0.021328010722211473,0.0007071495056152344,0.00010670221005797099,0.01,False,True,adaptive,squared_error,15000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'squared_error', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-739.6571934262541,-12415.586977315299,-16940.25982412856,-0.2401058700110319,-3.6344601286312903,-0.7527470600706565,-70.18785802284559,-8.063483338383568,-3.5212788029202953,-129.81840584202354,-3031.1722333935,5914.457836401844,2167,0.9893387249364004,0.9928947571659393,0.9953750995527553,0.9955641439584992,0.983080398196596,0.9938786481798937,0.9875898544271368,0.994376327069314,0.9883242746156434,0.9742341087008742,0.9894656336803053,0.006364511359537996
0,27,0.004760646820068359,0.00015620301032976224,0.0006003379821777344,3.603750255931841e-05,0.01,False,True,adaptive,huber,1000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-900.195825548474,-852.6057114863045,-3035.178604985879,-4.638103448612162,-4.3850789685192195,-4.14150313561393,-153.8720230296135,-2.9008004168551724,-4.290861878659935,-45.97091932002716,-500.8179432218558,909.2462102879917,1475,-1.2167873252566674,-0.8910712090879898,-0.7005995095949562,-1.3510664719386574,-0.9278711348877844,-0.3041998689828369,-1.2490575192471058,-0.6921574684000309,-0.9823933544768779,-1.2429157665815622,-0.955811962845447,0.3094640289697287
0,27,0.004563426971435547,8.62643887537709e-05,0.0005523920059204102,9.04511825971183e-06,0.01,False,True,adaptive,huber,1000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-900.195825548474,-852.6057114863045,-3035.178604985879,-4.638103448612162,-4.3850789685192195,-4.14150313561393,-153.8720230296135,-2.9008004168551724,-4.290861878659935,-45.97091932002716,-500.8179432218558,909.2462102879917,1475,-1.2167873252566674,-0.8910712090879898,-0.7005995095949562,-1.3510664719386574,-0.9278711348877844,-0.3041998689828369,-1.2490575192471058,-0.6921574684000309,-0.9823933544768779,-1.2429157665815622,-0.955811962845447,0.3094640289697287
0,27,0.0038995981216430665,0.0009988888170044412,0.0010722160339355468,0.0009086097190707986,0.01,False,True,adaptive,huber,1000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-900.1964774413101,-852.6117267931322,-3035.196235592401,-4.638102306512151,-4.385138985119411,-4.14151033299858,-153.8726343971269,-2.9008048061656373,-4.29088102938198,-45.971479764585396,-500.82049914487334,909.2513296125194,1484,-1.2167893617324173,-0.8910732767948455,-0.7006017316985318,-1.3510764550568366,-0.927883274819898,-0.30420095345451115,-1.2490596341830056,-0.6921586679505145,-0.9823974704099026,-1.2429212164358727,-0.9558162042536335,0.3094655504970675
0,27,0.003235197067260742,0.0005945199129476103,0.0005861759185791015,2.726683124942843e-05,0.01,False,True,adaptive,huber,1000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': False}",-900.1964796981488,-852.6117290946178,-3035.1962422222455,-4.638102300532909,-4.385138988989093,-4.141510326232133,-153.87263454211765,-2.900804805497282,-4.290881027604779,-45.97147983407318,-500.8205002840059,909.2513316402532,1485,-1.2167893580272278,-0.8910732783577453,-0.7006017312326045,-1.3510764534546489,-0.9278832724053345,-0.30420095588349017,-1.2490596340273585,-0.6921586676293294,-0.9823974674372487,-1.242921217715259,-0.9558162036170248,0.3094655496018196
0,27,0.03064095973968506,0.009321649699419867,0.0010893106460571288,0.0006003027907344428,0.01,False,True,adaptive,huber,5000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': True}",-900.1727498246445,-852.4707842287972,-3034.7362578477787,-4.637878890636484,-4.384510765506069,-4.141352376623058,-153.85089544134036,-2.9006463212920237,-4.290590616456362,-45.96286793759439,-500.7548534250668,909.1179643328853,1317,-1.2167291976013148,-0.8910304270308873,-0.7005582435078965,-1.3509409084967627,-0.9277393679567589,-0.30417834221330997,-1.249003071982941,-0.6921223485543568,-0.9823189194542681,-1.2428235901675846,-0.9557444416966081,0.3094417115325943
0,27,0.024281001091003417,0.004014238854730771,0.0012241601943969727,0.0014306336122267812,0.01,False,True,adaptive,huber,5000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l1', 'shuffle': False}",-900.1727498246445,-852.4707842287972,-3034.7362578477787,-4.637878890636484,-4.384510765506069,-4.141352376623058,-153.85089544134036,-2.9006463212920237,-4.290590616456362,-45.96286793759439,-500.7548534250668,909.1179643328853,1317,-1.2167291976013148,-0.8910304270308873,-0.7005582435078965,-1.3509409084967627,-0.9277393679567589,-0.30417834221330997,-1.249003071982941,-0.6921223485543568,-0.9823189194542681,-1.2428235901675846,-0.9557444416966081,0.3094417115325943
0,27,0.020753145217895508,0.011872806724815273,0.0007272243499755859,8.711501681205404e-05,0.01,False,True,adaptive,huber,5000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': True}",-900.179981239967,-852.5347536380823,-3034.891196113724,-4.637853752373117,-4.3850296221302205,-4.141426680640606,-153.86006600079477,-2.9006997365896976,-4.29072981122472,-45.967495333341304,-500.77892319288685,909.1633198956987,1337,-1.216756372607994,-0.8910540612157376,-0.7005815004399316,-1.351037648519148,-0.9278509689096657,-0.3041898600107056,-1.2490283357629446,-0.6921315291990413,-0.9823699707929245,-1.242877660445342,-0.9557877907903436,0.3094575792523192
0,27,0.01423802375793457,0.005125411236303747,0.0006789922714233399,9.55737058726078e-05,0.01,False,True,adaptive,huber,5000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 5000, 'penalty': 'l2', 'shuffle': False}",-900.1799835822846,-852.5347571213257,-3034.8912019345325,-4.637853752547354,-4.3850296178461825,-4.141426675638652,-153.86006576510937,-2.9006997402249013,-4.290729801545294,-45.967495300468144,-500.77892432915223,909.1633217672646,1338,-1.2167563673492197,-0.8910540656262167,-0.7005815002944247,-1.351037647709366,-0.9278509655191429,-0.30418986240382573,-1.249028334678727,-0.6921315247630688,-0.982369969131867,-1.2428776619561641,-0.9557877899432023,0.30945757855295913
0,27,0.07340455055236816,0.007949975510558293,0.0009700536727905273,0.0004794689631183974,0.01,False,True,adaptive,huber,15000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': True}",-900.1150618143184,-852.1335149009792,-3033.6305311899746,-4.6373175157025255,-4.383090396769755,-4.140975491640012,-153.7980831431466,-2.9002610968375633,-4.289912496475164,-45.942742893180984,-500.59714909390243,908.7973954309582,1231,-1.2165838841024326,-0.890928475213224,-0.7004550828969116,-1.3506270193987064,-0.9274099924687049,-0.30412452872266815,-1.2488669589301002,-0.6920345563488135,-0.9821328409851713,-1.2425931650559958,-0.955575650412273,0.30938593207454934
0,27,0.07892954349517822,0.017487009147406817,0.001073455810546875,0.0007664736696155559,0.01,False,True,adaptive,huber,15000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l1', 'shuffle': False}",-900.1150618143184,-852.1335149009792,-3033.6305311899746,-4.6373175157025255,-4.383090396769755,-4.140975491640012,-153.7980831431466,-2.9002610968375633,-4.289912496475164,-45.942742893180984,-500.59714909390243,908.7973954309582,1231,-1.2165838841024326,-0.890928475213224,-0.7004550828969116,-1.3506270193987064,-0.9274099924687049,-0.30412452872266815,-1.2488669589301002,-0.6920345563488135,-0.9821328409851713,-1.2425931650559958,-0.955575650412273,0.30938593207454934
0,27,0.04010798931121826,0.005456801237608003,0.001443934440612793,0.0015438402554709832,0.01,False,True,adaptive,huber,15000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': True}",-900.1389947180439,-852.3445064431241,-3034.132929108362,-4.637231185166087,-4.384770190617506,-4.141220011881857,-153.8290368869815,-2.9004390943035405,-4.29035453085957,-45.95765138982501,-500.67571335591657,908.9445790231973,1245,-1.2166749849006626,-0.8910068841364098,-0.7005317012490364,-1.350943630078722,-0.9277734590236406,-0.30416251600876554,-1.2489510267976378,-0.6920638766214715,-0.9823031770129789,-1.2427704894170586,-0.9557181745246384,0.3094381806454995
0,27,0.051714730262756345,0.02462824220860124,0.001111149787902832,0.0009042479497975585,0.01,False,True,adaptive,huber,15000,l2,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': True, 'learning_rate': 'adaptive', 'loss': 'huber', 'max_iter': 15000, 'penalty': 'l2', 'shuffle': False}",-900.1389973288232,-852.3445087767758,-3034.132936363701,-4.637231171559574,-4.384770182434723,-4.1412200045114185,-153.82903687202628,-2.900439097715381,-4.290354525483821,-45.95765139611352,-500.67571457191445,908.9445812524248,1246,-1.2166749798737122,-0.8910068845412051,-0.700531700944701,-1.3509436299941462,-0.9277734558714406,-0.30416251867885746,-1.2489510271482764,-0.6920638732719551,-0.9823031740916419,-1.2427704904051566,-0.9557181734821093,0.30943818007882834
0,27,0.0008950710296630859,4.7396486180674134e-05,0.0005681753158569336,9.189141977548377e-06,0.01,False,False,optimal,squared_error,1000,l1,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': False, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': True}",-10865435534278.441,-185784153354977.25,-17167292960084.86,-94288874670.05283,-168107677050.6389,-209172193964.42166,-6663874908235.916,-61237315941.985825,-115961171398.48122,-13306898710187.723,-23443642270078.977,54455541984765.836,2745,-15913508178.66181,-16583005032.963148,-8167120056.036887,-17987798546.523994,-29866643080.787655,-7084553423.590196,-29762805828.655613,-19257017622.65203,-394545456025.67834,-33254817709.432407,-57242272550.49821,112748651989.11195
0,27,0.0017418384552001954,0.001389398337668963,0.0012018918991088868,0.001678468566217628,0.01,False,False,optimal,squared_error,1000,l1,False,"{'alpha': 0.01, 'average': False, 'fit_intercept': False, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l1', 'shuffle': False}",-36202924392232.26,-853966650180647.0,-13697957271707.127,-308879922506.3244,-485936621975.53723,-46477389.91019929,-74177411979796.48,-68820672697.28743,-281117732708.3661,-3239038511767.1245,-98242878376342.75,252933566178000.4,2774,-152535973411.52032,-14757759407.044838,-3969636424.47208,-98945625432.41571,-60388566410.59233,-429115.86811725673,-57564198755.14982,-140300793997.53027,-331296767147.10376,-47094245166.048485,-90685399526.77457,94695690058.95467
0,27,0.0008280038833618164,0.0002240024821956544,0.000561666488647461,1.8964335933419286e-05,0.01,False,False,optimal,squared_error,1000,l2,True,"{'alpha': 0.01, 'average': False, 'fit_intercept': False, 'learning_rate': 'optimal', 'loss': 'squared_error', 'max_iter': 1000, 'penalty': 'l2', 'shuffle': True}",-2501546705537.6367,-124959087823210.23,-235296001973809.9,-51324777079.69443,-103696495445.43933,-209223433692.3549,-12274104119362.256,-77100921168.26372,-51664033690.95392,-14378586672437.367,-38990233695543.414,74926844212239.66,2750,-328702468765.9921,-24027595054.646194,-10352249046.267612,-42712919493.308784,-18469582321.42152,-93570429307.5282,-17820749443.64594,-18023409656.079056,-43689424199.99367,-49386417928.10654,-64675524521.69896,91000946867.78847
